#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"大門の開閉担当者は
副所長の許可証を必ず携帯ください","Those responsible for the main gate's 
operation must always have the 
Deputy Director's authorization on hand.",ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,42
0,,"戦える者が戦わねばならん
こんなところで膝をつくわけには――","Those who can fight must fight. We can't just
fall to our knees here—",ui\00_message\npc\base\n0917.gmd,\npc\n0917.arc,n0917.arc,3
0,,お、あたしに何か用かい？,"Oh, do you need something from me?",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,0
0,,"ああ、助かったよ――
一人ではもたないと思ってたところだったんだ","Oh, I'm saved! I thought I wouldn't make it on my
own.",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,1
0,,"戦士が弱音吐くべきじゃないって
わかってるんだけどね――
辛い時は辛いよ","I know that warriors shouldn't complain, but you
know... it's tough when it's tough.",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,2
0,,"気が抜けると疲れちゃうからね
拠点に帰るまでは戦闘中だと思っておかないと","Because if you let your guard down, you'll get
tired. Until you return to base, think of it as
being in combat.",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,3
0,,"冒険のパートナーをお探しでしたら
いつでも私に声を掛けてくださいね","Should you need fellow adventurers, 
you need only call upon me.",ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,0
0,,"お知り合いへの連絡や、ポーンの呼び出しは
私達、《冒険仲介係》にお申し付けください！","If you need to contact someone you know
or call a pawn, please contact us and ask 
for our 《Adventure Organizer!》",ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,1
0,,お仕事頑張ってくださいね！,Good luck with your work!,ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,2
0,,覚者さま、何かご用ですか？,"Arisen, what are you doing?",ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,3
0,,"さぁさ、ゆっくり見てってよ！
何はともあれ、武器がなくちゃ
戦いにならないからね","Come on, take your time and have a look! 
After all, without weapons, there's no 
fight!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,0
0,,"自分の職で扱える武器でないと
買っても使えないからね、気をつけな","You can't use weapons your job can't 
handle, so be careful when purchasing.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,1
0,,何かお探しの武器でもあるのかい？,Are you looking for a weapon?,ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,2
0,,"いらっしゃい！
武器の品揃えなら、ウチが一番だよ","Come on in!
We have the best selection of weapons!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,3
0,,"そうそう、新人覚者さんや騎士さん向けに
入門用の武器を用意してるよ！","Yes, we have an introductory weapon 
for new Arisen and knights!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,4
0,,"転職やポーンとの契約で必要になったら
とりあえずウチに顔だしな！
なにせ、武器がなきゃ始まらないからね","When it comes to job changes or contracts 
with a new Pawn, make sure to turn to me 
first! After all, Weapons are essential.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,5
0,,"さぁさ、じっくり見てってよ！
あの《滅びの渦》をどうにかしに行くんだろ？
だったらなおさら、慎重に武器を選ばないとね","Now, take a good look! How are we going to deal
with that ""Vortex of Ruin""? We better choose our
weapons carefully.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,6
0,,"あたしたちには詳しいことは知らされないけど
でも、大変だってことは嫌ってほどわかるよ
――応援してるからね！","We're not told much, but we know it's tough ――
We're rooting for you!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,7
0,,"腕によりをかけて作った武器だよ
きっちり売ってやらないと","This weapon was created with great skill. I won't
sell it unless I get a good price.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,8
0,,"ウチが店を開けなきゃ
新人覚者さんや騎士さんは
どこで武器を手に入れるっていうのさ！","If we don't open the store, where are the new
Arisen and knights going to get their weapons?",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,9
0,,"防具は種類により、装備できる部位が
決まっております
くれぐれもお買い間違えのないように","Each armor type can only be equipped
on specific body parts. Please be
careful with your purchases.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,0
0,,"生死の境は、防具の質で決まると言っても
過言ではありません、どうかご留意ください","The boundary between life and death is said 
to be determined by the quality of the armor, 
and this is not an exaggeration. 
Please keep this in mind.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,1
0,,"うちは甥が騎士団に入ったばかりでしてね
嬉しいやら心配やら
おっと、無駄話でしたね","My nephew just joined the Knight's Order.
I have mixed feelings—happy and worried.
ah, don't mind my idle chatter.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,2
0,,"これはこれは覚者さま
防具の相談ならうちで承りますよ","Well hello there, Ser Arisen!
When it comes to armor consultations,
we're at your service.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,3
0,,"ああ、覚者さまでしたか
耳にタコかとは思いますが
防具のお買い間違えにはお気を付けください","Ah, it's the Arisen, isn't it? I might be
repeating myself, but please be careful not to
make a mistake when buying armor.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,4
0,,"うちの甥も騎士団員なのですが
連絡がつかなくて――
いえ、きっと《滅びの渦》の件で
忙しいだけですよね","My nephew is a member of the knight's order, but
I can't get in touch with him... Well, he's
probably just busy with the ""Vortex of Ruin""
situation, right?",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,5
0,,"防具屋としてあえて言いきらせていただきます
生死の境は、防具の質で決まるのです
どうか、どうかご留意を","As an armorer, I dare to say the line between
life and death is determined by the quality of the
armor. Please, please, please keep in mind...",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,6
0,,"レスタニアには白竜さまがいらっしゃいます
それに覚者さまも――","There's the White Dragon in Lestania and the
Arisen—",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,7
0,,あら覚者さま、ご機嫌いかがですか？,"Master Arisen, how are you feeling today?",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,0
0,,メイリーフにご用でしょうか？,Do you have some business with Mayleaf?,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,1
0,,任務の成功をお祈りしてますわ,I'm praying for the success of the mission.,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,2
0,,覚者さま、何かご用でしょうか？,"Master Arisen, do you have any business with me?",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,3
0,,"本当におつかれさまでした
また、うちに来てくださいね","Thank you so much for your hard work. Please come
visit us again.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,4
0,,"あなたさえ良ければ住んでくれても
かまいませんよ","If you're okay with it, you can even live here.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,5
0,,"神殿に目玉が現れたと聞いてから
いつかこんなことが起こるのではないかと
怖れていましたよ","Ever since I heard about the eyeballs appearing
in the temple, I've been afraid that one day
something like this would happen!",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,6
0,,白竜様の容態はどうですか？,How is The White Dragon's condition?,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,7
0,,"白竜様が回復すれば何もかも
元どおりと聞いていますが――","I hear that once The White Dragon recovers,
everything will be back to normal—",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,8
0,,"ミシアルが現れたと聞いています
わたしも会いたかったですよ","Mysial has appeared, I heard. I wanted to meet
her, too.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,9
0,,"わたしとメイリーフとでは
時間の感じ方も、心の動きの深さも
ぜんぜん違うのでしょうね","I suppose Mayleaf and I experience time quite
differently, and the depth of our emotions varies
greatly.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,10
0,,"覚者さまでしたか
どうか、メイリーフにも一言お願いします","Are you an Arisen? Please give a word to Mayleaf
as well.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,11
0,,"顔には出しませんが
メイリーフもひどく怯えているのです
あの《滅びの渦》について、です","I won't show it on my face, but Mayleaf is also
terribly scared. It's about the 'Vortex of Ruin,'
you see.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,12
0,,"メイリーフはすでに""一族""を失っています
これ以上恐ろしい思いをさせたくはないのに――","Mayleaf has already lost her 'family' and I don't
want to make her suffer anymore—",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,13
0,,"任務の成功を
心よりお祈りしておりますわ",I wish you a successful mission.,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,14
0,,"君に一番フィットするスタイルは――
あァ、悩ましい！
可能性が多すぎる！","What style fits you the best— 
Ah, it's so perplexing! 
There are too many possibilities!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,0
0,,"髪型からメイク、もっといろんなところまで
ボクの店では豊富なメニューを揃えてるよ
フフ、気になるかい――？","Hair, makeup, and much more -
we provide comprehensive
beauty treatments here.
*giggle* Tempted?",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,1
0,,"人の好みは十人十色
きっと君にピッタリのスタイルがあるはずさ","People have different preferences.
There must be a style that suits 
you perfectly!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,2
0,,"オーケイ！　素敵に変身したいのは誰だい？
容姿のスタイリングは<COL b92828><UNTN GS></COL> <VAL PRICE_PARLOR_GP>を頂くよ
声やポーンの口調、発言頻度の変更はサービスさ！
好きにチェンジしていくといいよ","Okay! Who wants a nice makeover?
I accept <COL b92828><UNTN GS></COL> <VAL PRICE_PARLOR_GP>.
We'll change your voice, pawn tone,
and frequency of speech as part of our service!
Change it up as you like!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,3
0,,"やぁ、来てくれて嬉しいよ
今日はどうなりたいか言ってごらん
ボクが素敵に変身させてあげるからさ――","Hey, I'm glad you're here.
Tell me what you want to become today.
I'll transform you into something amazing...",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,4
0,,"オーケイ！　素敵に変身したいのは誰だい？
容姿のスタイリングは<COL b92828><UNTN GS></COL> <VAL PRICE_PARLOR_GP>を頂くよ
今なら<COL b92828><UNTN TK></COL> <VAL PRICE_PARLOR_TK>でも支払いＯＫだよ！
声やポーンの口調、発言頻度の変更はサービスさ！
好きにチェンジしていくといいよ","Okay! Who wants a makeover
for <VAL PRICE_PARLOR_GP> <COL b92828> <UNTN GS></COL>?
You can also pay using <VAL PRICE_PARLOR_TK> <COL b92828><UNTN TK></COL> now!
We'll change your voice, pawn tone, and 
frequency of speech as part of our service!
Change it up as you like!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,5
0,,"おや？　君はメインポーンと契約してないみたいだ
まずはリムストーンを集めて
白竜さまのところへいかないとね","Oh? It seems you haven't made a 
contract with a main pawn yet.
First, gather some Riftstone, and then 
head to the White Dragon's place.",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,6
0,,"一度契約したポーンを生まれ変わらせたいなら
その時はボクが全力でサポートするからさ","Want to remake your Pawn? 
I'll give you my full support!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,7
0,,"さあ、生まれ変わりたいのは誰だい？
<COL b92828><UNTN GS></COL> <VAL PRICE_REBORN_GP>を頂くけど
きっと満足させてみせるよ！","Want to be reborn today?
<VAL PRICE_REBORN_GP> of <COL b92828><UNTN GS></COL> - 
a small price for a glorious renewal!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,8
0,,"さあ、生まれ変わりたいのは誰だい？
ボクが全力でリボーンさせてあげよう――
お代は<COL b92828><UNTN GS></COL> <VAL PRICE_REBORN_GP>を頂くよ
今なら<COL b92828><UNTN TK></COL> <VAL PRICE_REBORN_TK>でも支払いＯＫだよ！","Now then, who's ready for rebirth?
I'll give you my absolute best treatment—
The fee is <VAL PRICE_REBORN_GP> of <COL b92828><UNTN GS></COL>.
Now accepting <VAL PRICE_REBORN_TK> of <COL b92828><UNTN TK></COL> too!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,9
